,beach_name,water_temperature,turbidity,wave_height,wave_period,battery_life,time_of_day,month,day,year
32152,Ohio Street Beach,13.1,10.87,0.187,3.0,12.3,03:00:00,05,20,2017
32153,Ohio Street Beach,13.2,9.52,0.187,3.0,12.2,04:00:00,05,20,2017
32154,Ohio Street Beach,13.2,9.38,0.187,3.0,12.2,05:00:00,05,20,2017
32155,Ohio Street Beach,13.2,9.39,0.187,3.0,12.2,06:00:00,05,20,2017
32156,Ohio Street Beach,13.2,9.15,0.187,3.0,12.2,07:00:00,05,20,2017
32157,Ohio Street Beach,13.2,9.91,0.187,3.0,12.2,08:00:00,05,20,2017
32158,Ohio Street Beach,13.2,10.49,0.187,3.0,12.2,09:00:00,05,20,2017
32159,Ohio Street Beach,13.2,9.62,0.187,3.0,12.2,10:00:00,05,20,2017
32160,Ohio Street Beach,13.3,7.79,0.187,3.0,12.2,11:00:00,05,20,2017
32161,Ohio Street Beach,13.3,8.26,0.187,3.0,12.1,12:00:00,05,20,2017
32162,Ohio Street Beach,13.3,7.54,0.187,3.0,12.1,01:00:00,05,20,2017
32163,Ohio Street Beach,13.4,7.81,0.187,3.0,12.1,02:00:00,05,20,2017
32164,Ohio Street Beach,13.5,7.59,0.187,3.0,12.1,03:00:00,05,20,2017
32165,Ohio Street Beach,13.5,7.34,0.187,3.0,12.1,04:00:00,05,20,2017
32166,Ohio Street Beach,13.5,7.88,0.187,3.0,12.1,05:00:00,05,20,2017
32167,Ohio Street Beach,13.5,7.83,0.187,3.0,12.1,06:00:00,05,20,2017
32168,Ohio Street Beach,13.5,6.97,0.187,3.0,12.1,07:00:00,05,20,2017
32169,Ohio Street Beach,13.4,7.08,0.187,3.0,12.1,08:00:00,05,20,2017
32170,Ohio Street Beach,13.4,6.63,0.187,3.0,12.0,10:00:00,05,20,2017
32171,Ohio Street Beach,13.4,6.42,0.187,3.0,12.0,11:00:00,05,20,2017
32172,Ohio Street Beach,13.4,6.28,0.187,3.0,12.0,12:00:00,05,21,2017
32173,Ohio Street Beach,13.5,6.82,0.187,3.0,12.0,03:00:00,05,21,2017
32174,Ohio Street Beach,13.5,6.84,0.187,3.0,12.0,04:00:00,05,21,2017
32175,Ohio Street Beach,13.6,6.47,0.187,3.0,12.0,05:00:00,05,21,2017
32176,Ohio Street Beach,13.5,6.24,0.187,3.0,12.0,06:00:00,05,21,2017
32177,Ohio Street Beach,13.7,4.95,0.187,3.0,12.0,08:00:00,05,21,2017
32178,Calumet Beach,23.2,2.12,0.175,3.0,10.7,09:00:00,09,05,2016
32179,Montrose Beach,22.0,0.0,0.11900000000000001,4.0,10.4,09:00:00,09,05,2016
32180,Ohio Street Beach,22.2,2.46,0.109,3.0,11.2,09:00:00,09,05,2016
32181,Calumet Beach,22.6,1.88,0.157,3.0,10.7,10:00:00,09,05,2016
32182,Montrose Beach,22.0,0.0,0.11,3.0,10.4,10:00:00,09,05,2016
32183,Ohio Street Beach,22.2,94.37,0.11,4.0,11.2,10:00:00,09,05,2016
32184,Ohio Street Beach,13.4,10.36,0.187,3.0,12.3,12:00:00,05,20,2017
32185,Ohio Street Beach,13.4,6.84,0.187,3.0,12.1,09:00:00,05,20,2017
32186,Ohio Street Beach,13.6,5.72,0.187,3.0,12.0,07:00:00,05,21,2017
32187,Ohio Street Beach,14.0,5.6,0.187,3.0,12.0,09:00:00,05,21,2017
32188,Ohio Street Beach,17.5,1.03,0.187,3.0,10.5,04:00:00,06,12,2017
32189,Ohio Street Beach,17.5,0.97,0.187,3.0,10.5,05:00:00,06,12,2017
32190,Ohio Street Beach,17.4,1.07,0.187,3.0,10.5,06:00:00,06,12,2017
32191,Ohio Street Beach,17.4,1.27,0.187,3.0,10.5,07:00:00,06,12,2017
32192,Ohio Street Beach,17.7,1.19,0.187,3.0,10.5,08:00:00,06,12,2017
32193,Ohio Street Beach,18.0,1.22,0.187,3.0,10.5,09:00:00,06,12,2017
32194,Ohio Street Beach,18.1,1.06,0.187,3.0,10.5,10:00:00,06,12,2017
32195,Ohio Street Beach,18.4,1.38,0.187,3.0,10.5,11:00:00,06,12,2017
32196,Ohio Street Beach,18.6,1.28,0.187,3.0,10.5,12:00:00,06,12,2017
32197,Ohio Street Beach,18.5,1.42,0.187,3.0,10.5,01:00:00,06,12,2017
32198,Ohio Street Beach,18.7,1.53,0.187,3.0,10.5,02:00:00,06,12,2017
32199,Ohio Street Beach,18.7,1.51,0.187,3.0,10.5,03:00:00,06,12,2017
32200,Ohio Street Beach,18.5,1.42,0.187,3.0,10.5,04:00:00,06,12,2017
32201,Ohio Street Beach,18.3,1.62,0.187,3.0,10.5,05:00:00,06,12,2017
32202,Ohio Street Beach,18.0,1.57,0.187,3.0,10.5,06:00:00,06,12,2017
32203,Ohio Street Beach,18.1,1.65,0.187,3.0,10.5,07:00:00,06,12,2017
32204,Ohio Street Beach,18.1,1.51,0.187,3.0,10.5,08:00:00,06,12,2017
32205,Ohio Street Beach,19.3,0.72,0.187,3.0,10.4,12:00:00,06,13,2017
32206,Calumet Beach,22.4,1.62,0.14800000000000002,3.0,10.7,11:00:00,09,05,2016
32207,Montrose Beach,21.8,0.0,0.10400000000000001,8.0,10.4,11:00:00,09,05,2016
32208,Ohio Street Beach,22.2,2.33,0.092,3.0,11.2,11:00:00,09,05,2016
32209,Calumet Beach,22.2,1.28,0.138,2.0,10.7,12:00:00,09,06,2016
32210,Montrose Beach,21.8,0.0,0.10300000000000001,8.0,10.4,12:00:00,09,06,2016
32211,Ohio Street Beach,22.1,2.45,0.096,2.0,11.2,12:00:00,09,06,2016
32212,Calumet Beach,22.2,1.32,0.14,2.0,10.7,01:00:00,09,06,2016
32213,Montrose Beach,21.8,0.0,0.099,7.0,10.4,01:00:00,09,06,2016
32214,Ohio Street Beach,22.1,2.73,0.10400000000000001,2.0,11.2,01:00:00,09,06,2016
32215,Ohio Street Beach,14.4,5.9,0.187,3.0,11.9,10:00:00,05,21,2017
32216,Ohio Street Beach,14.9,5.43,0.187,3.0,11.9,11:00:00,05,21,2017
32217,Ohio Street Beach,15.3,5.52,0.187,3.0,11.9,12:00:00,05,21,2017
32218,Ohio Street Beach,15.5,5.42,0.187,3.0,11.9,01:00:00,05,21,2017
32219,Ohio Street Beach,15.7,5.26,0.187,3.0,11.9,02:00:00,05,21,2017
32220,Ohio Street Beach,15.7,5.28,0.187,3.0,11.9,03:00:00,05,21,2017
32221,Ohio Street Beach,15.6,5.07,0.187,3.0,11.9,04:00:00,05,21,2017
32222,Ohio Street Beach,15.3,5.36,0.187,3.0,11.9,05:00:00,05,21,2017
32223,Ohio Street Beach,15.0,4.24,0.187,3.0,11.9,06:00:00,05,21,2017
32224,Ohio Street Beach,14.9,4.38,0.187,3.0,11.9,07:00:00,05,21,2017
32225,Ohio Street Beach,14.7,4.27,0.187,3.0,11.9,08:00:00,05,21,2017
32226,Ohio Street Beach,14.6,3.87,0.187,3.0,11.9,09:00:00,05,21,2017
32227,Ohio Street Beach,14.4,4.24,0.187,3.0,11.9,10:00:00,05,21,2017
32228,Ohio Street Beach,14.0,3.91,0.187,3.0,11.9,11:00:00,05,21,2017
32229,Ohio Street Beach,13.9,3.62,0.187,3.0,11.9,12:00:00,05,22,2017
32230,Ohio Street Beach,13.8,3.34,0.187,3.0,11.9,01:00:00,05,22,2017
32231,Ohio Street Beach,13.8,3.51,0.187,3.0,11.8,02:00:00,05,22,2017
32232,Ohio Street Beach,13.7,3.31,0.187,3.0,11.8,03:00:00,05,22,2017
32233,Ohio Street Beach,13.7,3.48,0.187,3.0,11.8,04:00:00,05,22,2017
32234,Ohio Street Beach,13.6,3.36,0.187,3.0,11.8,05:00:00,05,22,2017
32235,Ohio Street Beach,13.6,3.5,0.187,3.0,11.8,06:00:00,05,22,2017
32236,Ohio Street Beach,13.6,3.44,0.187,3.0,11.8,07:00:00,05,22,2017
32237,Ohio Street Beach,13.8,3.32,0.187,3.0,11.8,08:00:00,05,22,2017
32238,Ohio Street Beach,13.9,3.1,0.187,3.0,11.8,09:00:00,05,22,2017
32239,Ohio Street Beach,14.3,2.91,0.187,3.0,11.8,10:00:00,05,22,2017
32240,Calumet Beach,22.1,1.29,0.105,7.0,10.7,02:00:00,09,06,2016
32241,Montrose Beach,21.8,0.0,0.10099999999999999,6.0,10.4,02:00:00,09,06,2016
32242,Ohio Street Beach,22.1,2.69,0.105,2.0,11.2,02:00:00,09,06,2016
32243,Calumet Beach,22.1,1.16,0.113,4.0,10.7,03:00:00,09,06,2016
32244,Montrose Beach,21.9,0.0,0.098,5.0,10.4,03:00:00,09,06,2016
32245,Ohio Street Beach,22.1,2.49,0.092,6.0,11.2,03:00:00,09,06,2016
32246,Calumet Beach,22.8,0.97,0.11199999999999999,6.0,10.7,11:00:00,09,06,2016
32247,Montrose Beach,22.9,0.0,0.084,3.0,10.4,11:00:00,09,06,2016
32248,Ohio Street Beach,23.0,2.17,0.122,3.0,11.2,11:00:00,09,06,2016
32249,Calumet Beach,23.0,1.42,0.146,4.0,10.7,06:00:00,09,06,2016
32250,Montrose Beach,22.9,0.0,0.122,4.0,10.4,06:00:00,09,06,2016
32251,Ohio Street Beach,22.7,2.46,0.12300000000000001,3.0,11.2,06:00:00,09,06,2016
32252,Ohio Street Beach,14.8,2.8,0.187,3.0,11.8,11:00:00,05,22,2017
32253,Calumet Beach,22.1,1.08,0.10400000000000001,2.0,10.7,04:00:00,09,06,2016
32254,Montrose Beach,21.7,0.0,0.091,3.0,10.4,04:00:00,09,06,2016
32255,Ohio Street Beach,22.1,2.27,0.096,3.0,11.2,04:00:00,09,06,2016
32256,Calumet Beach,22.1,1.0,0.09300000000000001,5.0,10.7,05:00:00,09,06,2016
32257,Montrose Beach,21.7,0.0,0.08800000000000001,9.0,10.4,05:00:00,09,06,2016
32258,Ohio Street Beach,22.1,2.67,0.085,3.0,11.2,05:00:00,09,06,2016
32259,Calumet Beach,22.1,0.94,0.086,9.0,10.7,06:00:00,09,06,2016
32260,Montrose Beach,21.7,0.0,0.091,8.0,10.4,06:00:00,09,06,2016
32261,Ohio Street Beach,22.1,2.27,0.076,2.0,11.2,06:00:00,09,06,2016
32262,Calumet Beach,22.3,0.88,0.09699999999999999,6.0,10.7,09:00:00,09,06,2016
32263,Montrose Beach,22.0,0.0,0.08800000000000001,5.0,10.4,09:00:00,09,06,2016
32264,Ohio Street Beach,22.4,2.14,0.079,5.0,11.2,09:00:00,09,06,2016
32265,Calumet Beach,23.3,1.0,0.10800000000000001,4.0,10.7,12:00:00,09,06,2016
32266,Montrose Beach,23.0,0.0,0.084,5.0,10.4,12:00:00,09,06,2016
32267,Ohio Street Beach,23.3,2.19,0.105,3.0,11.2,12:00:00,09,06,2016
32268,Calumet Beach,23.0,0.98,0.11699999999999999,4.0,10.7,01:00:00,09,06,2016
32269,Montrose Beach,23.5,0.0,0.085,7.0,10.4,01:00:00,09,06,2016
32270,Ohio Street Beach,23.4,2.28,0.11199999999999999,3.0,11.2,01:00:00,09,06,2016
32271,Calumet Beach,22.4,1.12,0.091,5.0,10.7,04:00:00,09,07,2016
32272,Montrose Beach,22.4,0.0,0.09,5.0,10.4,04:00:00,09,07,2016
32273,Ohio Street Beach,22.5,2.02,0.071,3.0,11.2,04:00:00,09,07,2016
32274,Ohio Street Beach,15.0,3.04,0.187,3.0,11.8,12:00:00,05,22,2017
32275,Ohio Street Beach,15.4,3.12,0.187,3.0,11.8,01:00:00,05,22,2017
32276,Ohio Street Beach,15.2,3.19,0.187,3.0,11.8,02:00:00,05,22,2017
32277,Ohio Street Beach,14.5,3.44,0.187,3.0,11.8,03:00:00,05,22,2017
32278,Ohio Street Beach,14.8,3.43,0.187,3.0,11.8,04:00:00,05,22,2017
32279,Ohio Street Beach,14.6,3.36,0.187,3.0,11.8,05:00:00,05,22,2017
32280,Ohio Street Beach,14.5,3.56,0.187,3.0,11.8,06:00:00,05,22,2017
32281,Ohio Street Beach,17.9,1.58,0.187,3.0,10.5,09:00:00,06,12,2017
32282,Ohio Street Beach,18.0,1.19,0.187,3.0,10.5,10:00:00,06,12,2017
32283,Ohio Street Beach,14.3,3.27,0.187,3.0,11.8,07:00:00,05,22,2017
32284,Ohio Street Beach,14.1,3.45,0.187,3.0,11.8,08:00:00,05,22,2017
32285,Ohio Street Beach,14.0,3.17,0.187,3.0,11.8,09:00:00,05,22,2017
32286,Ohio Street Beach,13.9,3.2,0.187,3.0,11.8,10:00:00,05,22,2017
32287,Calumet Beach,22.0,0.91,0.09,8.0,10.7,07:00:00,09,06,2016
32288,Montrose Beach,21.7,0.0,0.091,7.0,10.4,07:00:00,09,06,2016
32289,Ohio Street Beach,22.1,2.2,0.076,7.0,11.2,07:00:00,09,06,2016
32290,Calumet Beach,22.1,0.89,0.111,2.0,10.7,08:00:00,09,06,2016
32291,Montrose Beach,21.8,0.0,0.092,6.0,10.4,08:00:00,09,06,2016
32292,Ohio Street Beach,22.1,2.25,0.08,6.0,11.2,08:00:00,09,06,2016
32293,Calumet Beach,22.6,0.93,0.102,6.0,10.7,10:00:00,09,06,2016
32294,Montrose Beach,22.4,0.0,0.095,7.0,10.4,10:00:00,09,06,2016
32295,Ohio Street Beach,22.8,2.14,0.08800000000000001,3.0,11.2,10:00:00,09,06,2016
32296,Calumet Beach,23.2,0.96,0.128,2.0,10.7,03:00:00,09,06,2016
32297,Montrose Beach,22.8,0.0,0.11599999999999999,5.0,10.4,03:00:00,09,06,2016
32298,Ohio Street Beach,23.0,2.37,0.121,3.0,11.2,03:00:00,09,06,2016
32299,Calumet Beach,22.9,1.13,0.138,9.0,10.7,04:00:00,09,06,2016
32300,Montrose Beach,22.9,0.0,0.12300000000000001,10.0,10.4,04:00:00,09,06,2016
32301,Ohio Street Beach,22.9,2.56,0.12300000000000001,3.0,11.2,04:00:00,09,06,2016
32302,Calumet Beach,23.0,1.2,0.135,3.0,10.7,05:00:00,09,06,2016
32303,Montrose Beach,22.8,0.0,0.111,4.0,10.4,05:00:00,09,06,2016
32304,Ohio Street Beach,22.9,2.55,0.129,2.0,11.2,05:00:00,09,06,2016
32305,Calumet Beach,23.0,1.49,0.157,2.0,10.7,07:00:00,09,06,2016
32306,Montrose Beach,22.9,0.0,0.15,4.0,10.4,07:00:00,09,06,2016
32307,Ohio Street Beach,22.8,2.44,0.131,4.0,11.2,07:00:00,09,06,2016
32308,Calumet Beach,23.0,1.53,0.138,4.0,10.7,08:00:00,09,06,2016
32309,Montrose Beach,23.0,0.0,0.099,5.0,9.9,08:00:00,09,06,2016
32310,Ohio Street Beach,22.8,2.26,0.11900000000000001,4.0,11.2,08:00:00,09,06,2016
32311,Calumet Beach,23.0,0.94,0.126,3.0,10.7,09:00:00,09,06,2016
32312,Montrose Beach,23.0,0.0,0.091,4.0,10.4,09:00:00,09,06,2016
32313,Ohio Street Beach,22.7,33.8,0.094,4.0,11.2,09:00:00,09,06,2016
32314,Calumet Beach,23.0,1.08,0.114,5.0,10.7,10:00:00,09,06,2016
32315,Montrose Beach,22.9,0.0,0.09,9.0,10.4,10:00:00,09,06,2016
32316,Ohio Street Beach,22.8,1.84,0.087,2.0,11.2,10:00:00,09,06,2016
32317,Calumet Beach,22.9,1.1,0.1,3.0,10.7,11:00:00,09,06,2016
32318,Montrose Beach,22.6,0.0,0.096,9.0,10.4,11:00:00,09,06,2016
32319,Ohio Street Beach,22.7,1.87,0.092,2.0,11.2,11:00:00,09,06,2016
32320,Calumet Beach,22.7,1.13,0.111,4.0,10.7,12:00:00,09,07,2016
32321,Montrose Beach,22.6,0.0,0.098,8.0,10.4,12:00:00,09,07,2016
32322,Ohio Street Beach,22.6,1.86,0.073,8.0,11.2,12:00:00,09,07,2016
32323,Ohio Street Beach,18.0,0.96,0.187,3.0,10.4,11:00:00,06,12,2017
32324,Ohio Street Beach,21.5,1.21,0.187,3.0,10.8,12:00:00,07,10,2017
32325,Ohio Street Beach,22.2,1.88,0.187,3.0,10.2,05:00:00,07,18,2017
32326,Ohio Street Beach,22.1,1.91,0.187,3.0,10.2,06:00:00,07,18,2017
32327,Ohio Street Beach,21.9,1.8,0.187,3.0,10.2,07:00:00,07,18,2017
32328,Ohio Street Beach,21.8,1.66,0.187,3.0,10.1,08:00:00,07,18,2017
32329,Ohio Street Beach,21.9,1.84,0.187,3.0,10.1,09:00:00,07,18,2017
32330,Ohio Street Beach,21.8,1.81,0.187,3.0,10.1,10:00:00,07,18,2017
32331,Ohio Street Beach,21.7,1.7,0.187,3.0,10.1,11:00:00,07,18,2017
32332,Ohio Street Beach,21.7,1.47,0.187,3.0,10.1,12:00:00,07,19,2017
32333,Ohio Street Beach,21.7,1.55,0.187,3.0,10.1,01:00:00,07,19,2017
32334,Ohio Street Beach,21.7,1.49,0.187,3.0,10.1,02:00:00,07,19,2017
32335,Ohio Street Beach,21.7,1.53,0.187,3.0,10.1,03:00:00,07,19,2017
32336,Ohio Street Beach,21.7,1.52,0.187,3.0,10.1,04:00:00,07,19,2017
32337,Ohio Street Beach,21.6,1.4,0.187,3.0,10.1,05:00:00,07,19,2017
32338,Ohio Street Beach,21.6,1.35,0.187,3.0,10.1,06:00:00,07,19,2017
32339,Ohio Street Beach,21.7,1.41,0.187,3.0,10.1,07:00:00,07,19,2017
32340,Ohio Street Beach,21.7,1.32,0.187,3.0,10.1,08:00:00,07,19,2017
32341,Ohio Street Beach,21.9,1.25,0.187,3.0,10.1,09:00:00,07,19,2017
32342,Ohio Street Beach,22.3,1.23,0.187,3.0,10.1,10:00:00,07,19,2017
32343,Ohio Street Beach,23.0,1.3,0.187,3.0,10.1,11:00:00,07,19,2017
32344,Ohio Street Beach,23.2,1.5,0.187,3.0,10.1,12:00:00,07,19,2017
32345,Ohio Street Beach,23.5,1.44,0.187,3.0,10.1,01:00:00,07,19,2017
32346,Ohio Street Beach,23.7,1.34,0.187,3.0,10.1,02:00:00,07,19,2017
32347,Ohio Street Beach,23.8,1.39,0.187,3.0,10.1,03:00:00,07,19,2017
32348,Ohio Street Beach,24.4,1.53,0.187,3.0,10.1,04:00:00,07,19,2017
32349,Ohio Street Beach,24.8,1.62,0.187,3.0,10.1,05:00:00,07,19,2017
32350,Ohio Street Beach,24.7,1.57,0.187,3.0,10.1,06:00:00,07,19,2017
32351,Ohio Street Beach,24.5,1.84,0.187,3.0,10.1,07:00:00,07,19,2017
32353,Ohio Street Beach,22.6,2.4,0.087,3.0,11.2,01:00:00,09,07,2016
32354,Calumet Beach,22.5,0.94,0.105,7.0,10.7,02:00:00,09,07,2016
32355,Montrose Beach,22.5,0.0,0.084,5.0,10.4,02:00:00,09,07,2016
32356,Ohio Street Beach,22.5,2.05,0.083,6.0,11.2,02:00:00,09,07,2016
32357,Calumet Beach,22.8,1.07,0.129,4.0,10.7,10:00:00,09,07,2016
32358,Montrose Beach,22.8,0.0,0.16699999999999998,4.0,10.3,10:00:00,09,07,2016
32359,Ohio Street Beach,23.1,1.9,0.121,4.0,11.1,10:00:00,09,07,2016
32360,Calumet Beach,22.2,1.03,0.12,9.0,10.6,12:00:00,09,08,2016
32361,Montrose Beach,22.1,0.0,0.106,4.0,10.2,12:00:00,09,08,2016
32362,Ohio Street Beach,23.2,1.34,0.096,2.0,11.0,12:00:00,09,08,2016
32363,Ohio Street Beach,13.8,3.07,0.187,3.0,11.8,11:00:00,05,22,2017
32364,Ohio Street Beach,13.7,3.01,0.187,3.0,11.7,12:00:00,05,23,2017
32365,Ohio Street Beach,13.6,2.9,0.187,3.0,11.7,01:00:00,05,23,2017
32366,Ohio Street Beach,13.6,2.72,0.187,3.0,11.7,02:00:00,05,23,2017
32367,Ohio Street Beach,13.6,2.7,0.187,3.0,11.7,03:00:00,05,23,2017
32368,Ohio Street Beach,13.6,2.58,0.187,3.0,11.7,04:00:00,05,23,2017
32369,Ohio Street Beach,13.6,2.63,0.187,3.0,11.7,05:00:00,05,23,2017
32370,Ohio Street Beach,13.5,2.8,0.187,3.0,11.7,06:00:00,05,23,2017
32371,Ohio Street Beach,18.0,0.97,0.187,3.0,10.4,12:00:00,06,13,2017
32372,Ohio Street Beach,13.5,2.43,0.187,3.0,11.7,07:00:00,05,23,2017
32373,Ohio Street Beach,18.0,0.98,0.187,3.0,10.4,01:00:00,06,13,2017
32374,Ohio Street Beach,13.6,2.49,0.187,3.0,11.7,08:00:00,05,23,2017
32375,Ohio Street Beach,13.6,2.42,0.187,3.0,11.7,09:00:00,05,23,2017
32376,Ohio Street Beach,13.7,2.37,0.187,3.0,11.7,10:00:00,05,23,2017
32377,Ohio Street Beach,13.8,2.33,0.187,3.0,11.7,11:00:00,05,23,2017
32378,Ohio Street Beach,13.9,2.32,0.187,3.0,11.7,12:00:00,05,23,2017
32379,Ohio Street Beach,14.0,2.18,0.187,3.0,11.7,01:00:00,05,23,2017
32380,Ohio Street Beach,14.1,2.31,0.187,3.0,11.7,02:00:00,05,23,2017
32381,Ohio Street Beach,14.1,2.42,0.187,3.0,11.7,03:00:00,05,23,2017
32382,Ohio Street Beach,14.0,2.33,0.187,3.0,11.7,04:00:00,05,23,2017
32383,Ohio Street Beach,13.9,2.05,0.187,3.0,11.7,05:00:00,05,23,2017
32384,Ohio Street Beach,13.9,2.08,0.187,3.0,11.7,06:00:00,05,23,2017
32385,Ohio Street Beach,13.9,2.12,0.187,3.0,11.7,07:00:00,05,23,2017
32386,Ohio Street Beach,14.0,2.17,0.187,3.0,11.7,08:00:00,05,23,2017
32387,Calumet Beach,22.3,1.13,0.091,7.0,10.7,05:00:00,09,07,2016
32388,Montrose Beach,22.3,0.0,0.09,5.0,10.3,05:00:00,09,07,2016
32389,Ohio Street Beach,22.5,1.88,0.079,3.0,11.1,05:00:00,09,07,2016
32390,Calumet Beach,22.3,1.13,0.102,10.0,10.7,06:00:00,09,07,2016
32391,Montrose Beach,22.3,0.0,0.1,5.0,10.3,06:00:00,09,07,2016
32392,Ohio Street Beach,22.5,1.92,0.071,5.0,11.1,06:00:00,09,07,2016
32393,Calumet Beach,22.3,1.1,0.09,6.0,10.7,07:00:00,09,07,2016
32394,Montrose Beach,22.3,0.0,0.128,5.0,10.3,07:00:00,09,07,2016
32395,Ohio Street Beach,22.5,1.75,0.099,5.0,11.1,07:00:00,09,07,2016
32396,Calumet Beach,22.5,1.12,0.11900000000000001,5.0,10.7,09:00:00,09,07,2016
32397,Montrose Beach,22.5,0.0,0.17,4.0,10.3,09:00:00,09,07,2016
32398,Ohio Street Beach,22.8,1.82,0.113,4.0,11.1,09:00:00,09,07,2016
32399,Calumet Beach,22.9,1.27,0.11199999999999999,5.0,10.7,11:00:00,09,07,2016
32400,Montrose Beach,23.0,0.0,0.151,4.0,10.3,11:00:00,09,07,2016
32401,Ohio Street Beach,23.3,2.3,0.132,3.0,11.1,11:00:00,09,07,2016
32402,Calumet Beach,23.2,1.02,0.111,4.0,10.7,12:00:00,09,07,2016
32403,Montrose Beach,23.6,0.0,0.141,4.0,10.3,12:00:00,09,07,2016
32404,Ohio Street Beach,24.1,1.89,0.113,3.0,11.1,12:00:00,09,07,2016
32405,Ohio Street Beach,17.9,1.16,0.187,3.0,10.4,02:00:00,06,13,2017
32406,Ohio Street Beach,21.4,1.26,0.187,3.0,10.8,01:00:00,07,10,2017
32407,Ohio Street Beach,21.4,1.36,0.187,3.0,10.8,02:00:00,07,10,2017
32408,Ohio Street Beach,21.3,1.25,0.187,3.0,10.8,03:00:00,07,10,2017
32409,Ohio Street Beach,21.3,1.41,0.187,3.0,10.8,04:00:00,07,10,2017
32410,Ohio Street Beach,21.3,1.5,0.187,3.0,10.8,05:00:00,07,10,2017
32411,Ohio Street Beach,21.3,1.63,0.187,3.0,10.8,06:00:00,07,10,2017
32412,Ohio Street Beach,21.2,1.55,0.187,3.0,10.8,07:00:00,07,10,2017
32413,Ohio Street Beach,21.2,1.49,0.187,3.0,10.8,08:00:00,07,10,2017
32414,Ohio Street Beach,21.3,1.46,0.187,3.0,10.8,09:00:00,07,10,2017
32415,Ohio Street Beach,21.4,1.44,0.187,3.0,10.8,10:00:00,07,10,2017
32416,Ohio Street Beach,21.7,1.44,0.187,3.0,10.8,11:00:00,07,10,2017
32417,Calumet Beach,23.2,1.35,0.16399999999999998,4.0,10.7,01:00:00,09,07,2016
32418,Montrose Beach,23.1,0.0,0.156,4.0,10.3,01:00:00,09,07,2016
32419,Ohio Street Beach,23.9,2.05,0.113,3.0,11.1,01:00:00,09,07,2016
32420,Ohio Street Beach,13.9,2.12,0.187,3.0,11.7,09:00:00,05,23,2017
32421,Ohio Street Beach,13.8,2.07,0.187,3.0,11.7,10:00:00,05,23,2017
32422,Ohio Street Beach,13.8,2.09,0.187,3.0,11.6,11:00:00,05,23,2017
32423,Ohio Street Beach,13.8,2.0,0.187,3.0,11.6,12:00:00,05,24,2017
32424,Ohio Street Beach,13.8,2.13,0.187,3.0,11.6,01:00:00,05,24,2017
32425,Ohio Street Beach,13.7,1.99,0.187,3.0,11.6,02:00:00,05,24,2017
32426,Ohio Street Beach,13.7,2.05,0.187,3.0,11.6,03:00:00,05,24,2017
32427,Ohio Street Beach,13.7,1.95,0.187,3.0,11.6,04:00:00,05,24,2017
32428,Ohio Street Beach,13.7,2.07,0.187,3.0,11.6,05:00:00,05,24,2017
32429,Ohio Street Beach,13.6,2.59,0.187,3.0,11.6,06:00:00,05,24,2017
32430,Ohio Street Beach,13.5,3.08,0.187,3.0,11.6,07:00:00,05,24,2017
32431,Ohio Street Beach,13.5,3.92,0.187,3.0,11.6,08:00:00,05,24,2017
32432,Ohio Street Beach,13.4,4.63,0.187,3.0,11.6,09:00:00,05,24,2017
32433,Ohio Street Beach,13.4,5.67,0.187,3.0,11.6,10:00:00,05,24,2017
32434,Ohio Street Beach,13.4,3.79,0.187,3.0,11.6,11:00:00,05,24,2017
32435,Ohio Street Beach,13.6,6.98,0.187,3.0,11.6,12:00:00,05,24,2017
32436,Ohio Street Beach,13.3,10.98,0.187,3.0,11.6,01:00:00,05,24,2017
32437,Ohio Street Beach,13.4,10.6,0.187,3.0,11.6,02:00:00,05,24,2017
32438,Ohio Street Beach,13.3,7.29,0.187,3.0,11.6,03:00:00,05,24,2017
32439,Ohio Street Beach,13.2,6.18,0.187,3.0,11.6,04:00:00,05,24,2017
32440,Ohio Street Beach,13.1,5.83,0.187,3.0,11.5,05:00:00,05,24,2017
32441,Ohio Street Beach,13.1,7.72,0.187,3.0,11.5,06:00:00,05,24,2017
32442,Ohio Street Beach,13.0,6.88,0.187,3.0,11.5,07:00:00,05,24,2017
32443,Ohio Street Beach,12.9,11.57,0.187,3.0,11.5,08:00:00,05,24,2017
32444,Ohio Street Beach,17.9,1.15,0.187,3.0,10.4,03:00:00,06,13,2017
32445,Ohio Street Beach,17.8,0.86,0.187,3.0,10.4,04:00:00,06,13,2017
32446,Ohio Street Beach,17.8,1.36,0.187,3.0,10.4,05:00:00,06,13,2017
32447,Calumet Beach,23.1,1.15,0.228,3.0,10.7,02:00:00,09,07,2016
32448,Montrose Beach,23.5,0.0,0.153,3.0,10.3,02:00:00,09,07,2016
32449,Ohio Street Beach,23.5,1.61,0.11199999999999999,3.0,11.1,02:00:00,09,07,2016
32450,Calumet Beach,23.1,1.54,0.165,2.0,10.7,03:00:00,09,07,2016
32451,Montrose Beach,24.8,0.0,0.153,3.0,10.3,03:00:00,09,07,2016
32452,Ohio Street Beach,24.1,1.28,0.131,3.0,11.1,03:00:00,09,07,2016
32453,Calumet Beach,23.3,1.66,0.209,2.0,10.6,04:00:00,09,07,2016
32454,Montrose Beach,24.4,0.0,0.152,3.0,10.3,04:00:00,09,07,2016
32455,Ohio Street Beach,24.3,1.54,0.13699999999999998,3.0,11.1,04:00:00,09,07,2016
32456,Calumet Beach,23.1,1.41,0.142,5.0,10.7,08:00:00,09,07,2016
